COUNTRY,ISO_CODE,DATE,TOTAL_VACCINATIONS,PEOPLE_VACCINATED,PEOPLE_FULLY_VACCINATED,DAILY_VACCINATIONS_RAW,DAILY_VACCINATIONS,TOTAL_VACCINATIONS_PER_HUNDRED,PEOPLE_VACCINATED_PER_HUNDRED,PEOPLE_FULLY_VACCINATED_PER_HUNDRED,DAILY_VACCINATIONS_PER_MILLION,VACCINES,SOURCE_NAME,SOURCE_WEBSITE
AFGHANISTAN,AFG,2021-06-01,3983188.0,2389912.8,1593275.2000000002,38207.0,38207.0,39.83,23.9,15.93,3820.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-02,4029730.0,2417838.0,1611892.0,46542.0,46542.0,40.3,24.18,16.12,4654.2,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-03,4066732.0,2440039.1999999997,1626692.8,37002.0,37002.0,40.67,24.4,16.27,3700.2,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-04,4080710.0,2448426.0,1632284.0,13978.0,13978.0,40.81,24.48,16.32,1397.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-05,4108200.0,2464920.0,1643280.0,27490.0,27490.0,41.08,24.65,16.43,2749.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-06,4132543.0,2479525.8,1653017.2000000002,24343.0,24343.0,41.33,24.8,16.53,2434.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-07,4170043.0,2502025.8,1668017.2000000002,37500.0,37500.0,41.7,25.02,16.68,3750.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-08,4200000.0,2520000.0,1680000.0,29957.0,29957.0,42.0,25.2,16.8,2995.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-09,4241101.0,2544660.6,1696440.4000000001,41101.0,41101.0,42.41,25.45,16.96,4110.1,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-10,4243499.0,2546099.4,1697399.6,2398.0,2398.0,42.43,25.46,16.97,239.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-11,4277370.0,2566422.0,1710948.0,33871.0,33871.0,42.77,25.66,17.11,3387.1,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-12,4282420.0,2569452.0,1712968.0,5050.0,5050.0,42.82,25.69,17.13,505.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-13,4288378.0,2573026.8,1715351.2000000002,5958.0,5958.0,42.88,25.73,17.15,595.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-14,4311254.0,2586752.4,1724501.6,22876.0,22876.0,43.11,25.87,17.25,2287.6,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-15,4330681.0,2598408.6,1732272.4000000001,19427.0,19427.0,43.31,25.98,17.32,1942.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-16,4367729.0,2620637.4,1747091.6,37048.0,37048.0,43.68,26.21,17.47,3704.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-17,4415097.0,2649058.1999999997,1766038.8,47368.0,47368.0,44.15,26.49,17.66,4736.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-18,4461445.0,2676867.0,1784578.0,46348.0,46348.0,44.61,26.77,17.85,4634.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-19,4471570.0,2682942.0,1788628.0,10125.0,10125.0,44.72,26.83,17.89,1012.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-20,4474202.0,2684521.1999999997,1789680.8,2632.0,2632.0,44.74,26.85,17.9,263.2,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-21,4522801.0,2713680.6,1809120.4000000001,48599.0,48599.0,45.23,27.14,18.09,4859.9,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-22,4530040.0,2718024.0,1812016.0,7239.0,7239.0,45.3,27.18,18.12,723.9,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-23,4558551.0,2735130.6,1823420.4000000001,28511.0,28511.0,45.59,27.35,18.23,2851.1,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-24,4569653.0,2741791.8,1827861.2000000002,11102.0,11102.0,45.7,27.42,18.28,1110.2,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-25,4580485.0,2748291.0,1832194.0,10832.0,10832.0,45.8,27.48,18.32,1083.2,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-26,4625667.0,2775400.1999999997,1850266.8,45182.0,45182.0,46.26,27.75,18.5,4518.2,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-27,4642050.0,2785230.0,1856820.0,16383.0,16383.0,46.42,27.85,18.57,1638.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-28,4690416.0,2814249.6,1876166.4000000001,48366.0,48366.0,46.9,28.14,18.76,4836.6,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-29,4729401.0,2837640.6,1891760.4000000001,38985.0,38985.0,47.29,28.38,18.92,3898.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-06-30,4759405.0,2855643.0,1903762.0,30004.0,30004.0,47.59,28.56,19.04,3000.4,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-01,4796208.0,2877724.8,1918483.2000000002,36803.0,36803.0,47.96,28.78,19.18,3680.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-02,4843536.0,2906121.6,1937414.4000000001,47328.0,47328.0,48.44,29.06,19.37,4732.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-03,4861923.0,2917153.8,1944769.2000000002,18387.0,18387.0,48.62,29.17,19.45,1838.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-04,4890647.0,2934388.1999999997,1956258.8,28724.0,28724.0,48.91,29.34,19.56,2872.4,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-05,4916273.0,2949763.8,1966509.2000000002,25626.0,25626.0,49.16,29.5,19.67,2562.6,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-06,4933365.0,2960019.0,1973346.0,17092.0,17092.0,49.33,29.6,19.73,1709.2,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-07,4980653.0,2988391.8,1992261.2000000002,47288.0,47288.0,49.81,29.88,19.92,4728.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-08,5023222.0,3013933.1999999997,2009288.8,42569.0,42569.0,50.23,30.14,20.09,4256.9,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-09,5049960.0,3029976.0,2019984.0,26738.0,26738.0,50.5,30.3,20.2,2673.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-10,5054061.0,3032436.6,2021624.4000000001,4101.0,4101.0,50.54,30.32,20.22,410.1,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-11,5082530.0,3049518.0,2033012.0,28469.0,28469.0,50.83,30.5,20.33,2846.9,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-12,5113408.0,3068044.8,2045363.2000000002,30878.0,30878.0,51.13,30.68,20.45,3087.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-13,5138254.0,3082952.4,2055301.6,24846.0,24846.0,51.38,30.83,20.55,2484.6,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-14,5162031.0,3097218.6,2064812.4000000001,23777.0,23777.0,51.62,30.97,20.65,2377.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-15,5203102.0,3121861.1999999997,2081240.8,41071.0,41071.0,52.03,31.22,20.81,4107.1,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-16,5226693.0,3136015.8,2090677.2000000002,23591.0,23591.0,52.27,31.36,20.91,2359.1,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-17,5276379.0,3165827.4,2110551.6,49686.0,49686.0,52.76,31.66,21.11,4968.6,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-18,5314115.0,3188469.0,2125646.0,37736.0,37736.0,53.14,31.88,21.26,3773.6,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-19,5356402.0,3213841.1999999997,2142560.8000000003,42287.0,42287.0,53.56,32.14,21.43,4228.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-20,5366964.0,3220178.4,2146785.6,10562.0,10562.0,53.67,32.2,21.47,1056.2,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-21,5377095.0,3226257.0,2150838.0,10131.0,10131.0,53.77,32.26,21.51,1013.1,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-22,5391208.0,3234724.8,2156483.2,14113.0,14113.0,53.91,32.35,21.56,1411.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-23,5411897.0,3247138.1999999997,2164758.8000000003,20689.0,20689.0,54.12,32.47,21.65,2068.9,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-24,5432624.0,3259574.4,2173049.6,20727.0,20727.0,54.33,32.6,21.73,2072.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-25,5466147.0,3279688.1999999997,2186458.8000000003,33523.0,33523.0,54.66,32.8,21.86,3352.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-26,5502754.0,3301652.4,2201101.6,36607.0,36607.0,55.03,33.02,22.01,3660.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-27,5509840.0,3305904.0,2203936.0,7086.0,7086.0,55.1,33.06,22.04,708.6,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-28,5517090.0,3310254.0,2206836.0,7250.0,7250.0,55.17,33.1,22.07,725.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-29,5544543.0,3326725.8,2217817.2,27453.0,27453.0,55.45,33.27,22.18,2745.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-30,5587965.0,3352779.0,2235186.0,43422.0,43422.0,55.88,33.53,22.35,4342.2,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-07-31,5620915.0,3372549.0,2248366.0,32950.0,32950.0,56.21,33.73,22.48,3295.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-01,5641976.0,3385185.6,2256790.4,21061.0,21061.0,56.42,33.85,22.57,2106.1,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-02,5670943.0,3402565.8,2268377.2,28967.0,28967.0,56.71,34.03,22.68,2896.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-03,5710277.0,3426166.1999999997,2284110.8000000003,39334.0,39334.0,57.1,34.26,22.84,3933.4,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-04,5753983.0,3452389.8,2301593.2,43706.0,43706.0,57.54,34.52,23.02,4370.6,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-05,5768738.0,3461242.8,2307495.2,14755.0,14755.0,57.69,34.61,23.07,1475.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-06,5773412.0,3464047.1999999997,2309364.8000000003,4674.0,4674.0,57.73,34.64,23.09,467.4,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-07,5779553.0,3467731.8,2311821.2,6141.0,6141.0,57.8,34.68,23.12,614.1,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-08,5797405.0,3478443.0,2318962.0,17852.0,17852.0,57.97,34.78,23.19,1785.2,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-09,5806660.0,3483996.0,2322664.0,9255.0,9255.0,58.07,34.84,23.23,925.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-10,5834823.0,3500893.8,2333929.2,28163.0,28163.0,58.35,35.01,23.34,2816.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-11,5851637.0,3510982.1999999997,2340654.8000000003,16814.0,16814.0,58.52,35.11,23.41,1681.4,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-12,5892532.0,3535519.1999999997,2357012.8000000003,40895.0,40895.0,58.93,35.36,23.57,4089.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-13,5911190.0,3546714.0,2364476.0,18658.0,18658.0,59.11,35.47,23.64,1865.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-14,5949653.0,3569791.8,2379861.2,38463.0,38463.0,59.5,35.7,23.8,3846.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-15,5964258.0,3578554.8,2385703.2,14605.0,14605.0,59.64,35.79,23.86,1460.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-16,5982015.0,3589209.0,2392806.0,17757.0,17757.0,59.82,35.89,23.93,1775.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-17,5989509.0,3593705.4,2395803.6,7494.0,7494.0,59.9,35.94,23.96,749.4,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-18,5998749.0,3599249.4,2399499.6,9240.0,9240.0,59.99,35.99,23.99,924.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-19,6024979.0,3614987.4,2409991.6,26230.0,26230.0,60.25,36.15,24.1,2623.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-20,6030991.0,3618594.6,2412396.4,6012.0,6012.0,60.31,36.19,24.12,601.2,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-21,6053676.0,3632205.6,2421470.4,22685.0,22685.0,60.54,36.32,24.21,2268.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-22,6068691.0,3641214.6,2427476.4,15015.0,15015.0,60.69,36.41,24.27,1501.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-23,6099809.0,3659885.4,2439923.6,31118.0,31118.0,61.0,36.6,24.4,3111.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-24,6137036.0,3682221.6,2454814.4,37227.0,37227.0,61.37,36.82,24.55,3722.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-25,6150988.0,3690592.8,2460395.2,13952.0,13952.0,61.51,36.91,24.6,1395.2,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-26,6193994.0,3716396.4,2477597.6,43006.0,43006.0,61.94,37.16,24.78,4300.6,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-27,6239353.0,3743611.8,2495741.2,45359.0,45359.0,62.39,37.44,24.96,4535.9,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-28,6277085.0,3766251.0,2510834.0,37732.0,37732.0,62.77,37.66,25.11,3773.2,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-29,6320988.0,3792592.8,2528395.2,43903.0,43903.0,63.21,37.93,25.28,4390.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-30,6323483.0,3794089.8,2529393.2,2495.0,2495.0,63.23,37.94,25.29,249.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-08-31,6360596.0,3816357.5999999996,2544238.4000000004,37113.0,37113.0,63.61,38.16,25.44,3711.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-01,6364767.0,3818860.1999999997,2545906.8000000003,4171.0,4171.0,63.65,38.19,25.46,417.1,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-02,6390770.0,3834462.0,2556308.0,26003.0,26003.0,63.91,38.34,25.56,2600.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-03,6407190.0,3844314.0,2562876.0,16420.0,16420.0,64.07,38.44,25.63,1642.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-04,6456651.0,3873990.5999999996,2582660.4000000004,49461.0,49461.0,64.57,38.74,25.83,4946.1,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-05,6473264.0,3883958.4,2589305.6,16613.0,16613.0,64.73,38.84,25.89,1661.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-06,6479021.0,3887412.5999999996,2591608.4000000004,5757.0,5757.0,64.79,38.87,25.92,575.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-07,6525236.0,3915141.5999999996,2610094.4000000004,46215.0,46215.0,65.25,39.15,26.1,4621.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-08,6567200.0,3940320.0,2626880.0,41964.0,41964.0,65.67,39.4,26.27,4196.4,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-09,6571888.0,3943132.8,2628755.2,4688.0,4688.0,65.72,39.43,26.29,468.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-10,6578034.0,3946820.4,2631213.6,6146.0,6146.0,65.78,39.47,26.31,614.6,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-11,6594644.0,3956786.4,2637857.6,16610.0,16610.0,65.95,39.57,26.38,1661.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-12,6635540.0,3981324.0,2654216.0,40896.0,40896.0,66.36,39.81,26.54,4089.6,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-13,6640998.0,3984598.8,2656399.2,5458.0,5458.0,66.41,39.85,26.56,545.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-14,6648772.0,3989263.1999999997,2659508.8000000003,7774.0,7774.0,66.49,39.89,26.6,777.4,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-15,6660572.0,3996343.1999999997,2664228.8000000003,11800.0,11800.0,66.61,39.96,26.64,1180.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-16,6706452.0,4023871.1999999997,2682580.8000000003,45880.0,45880.0,67.06,40.24,26.83,4588.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-17,6724730.0,4034838.0,2689892.0,18278.0,18278.0,67.25,40.35,26.9,1827.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-18,6769471.0,4061682.5999999996,2707788.4000000004,44741.0,44741.0,67.69,40.62,27.08,4474.1,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-19,6777301.0,4066380.5999999996,2710920.4000000004,7830.0,7830.0,67.77,40.66,27.11,783.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-20,6810264.0,4086158.4,2724105.6,32963.0,32963.0,68.1,40.86,27.24,3296.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-21,6844074.0,4106444.4,2737629.6,33810.0,33810.0,68.44,41.06,27.38,3381.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-22,6870970.0,4122582.0,2748388.0,26896.0,26896.0,68.71,41.23,27.48,2689.6,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-23,6877295.0,4126377.0,2750918.0,6325.0,6325.0,68.77,41.26,27.51,632.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-24,6889206.0,4133523.5999999996,2755682.4000000004,11911.0,11911.0,68.89,41.34,27.56,1191.1,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-25,6894348.0,4136608.8,2757739.2,5142.0,5142.0,68.94,41.37,27.58,514.2,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-26,6910253.0,4146151.8,2764101.2,15905.0,15905.0,69.1,41.46,27.64,1590.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-27,6925630.0,4155378.0,2770252.0,15377.0,15377.0,69.26,41.55,27.7,1537.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-28,6959339.0,4175603.4,2783735.6,33709.0,33709.0,69.59,41.76,27.84,3370.9,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-29,6996902.0,4198141.2,2798760.8000000003,37563.0,37563.0,69.97,41.98,27.99,3756.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-09-30,7003176.0,4201905.6,2801270.4000000004,6274.0,6274.0,70.03,42.02,28.01,627.4,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-01,7017853.0,4210711.8,2807141.2,14677.0,14677.0,70.18,42.11,28.07,1467.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-02,7024843.0,4214905.8,2809937.2,6990.0,6990.0,70.25,42.15,28.1,699.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-03,7055255.0,4233153.0,2822102.0,30412.0,30412.0,70.55,42.33,28.22,3041.2,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-04,7063869.0,4238321.399999999,2825547.6,8614.0,8614.0,70.64,42.38,28.26,861.4,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-05,7095956.0,4257573.6,2838382.4000000004,32087.0,32087.0,70.96,42.58,28.38,3208.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-06,7108640.0,4265184.0,2843456.0,12684.0,12684.0,71.09,42.65,28.43,1268.4,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-07,7142753.0,4285651.8,2857101.2,34113.0,34113.0,71.43,42.86,28.57,3411.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-08,7172896.0,4303737.6,2869158.4000000004,30143.0,30143.0,71.73,43.04,28.69,3014.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-09,7179551.0,4307730.6,2871820.4000000004,6655.0,6655.0,71.8,43.08,28.72,665.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-10,7202777.0,4321666.2,2881110.8000000003,23226.0,23226.0,72.03,43.22,28.81,2322.6,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-11,7250731.0,4350438.6,2900292.4000000004,47954.0,47954.0,72.51,43.5,29.0,4795.4,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-12,7298121.0,4378872.6,2919248.4000000004,47390.0,47390.0,72.98,43.79,29.19,4739.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-13,7335184.0,4401110.399999999,2934073.6,37063.0,37063.0,73.35,44.01,29.34,3706.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-14,7368978.0,4421386.8,2947591.2,33794.0,33794.0,73.69,44.21,29.48,3379.4,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-15,7410997.0,4446598.2,2964398.8000000003,42019.0,42019.0,74.11,44.47,29.64,4201.9,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-16,7445687.0,4467412.2,2978274.8000000003,34690.0,34690.0,74.46,44.67,29.78,3469.0,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-17,7460812.0,4476487.2,2984324.8000000003,15125.0,15125.0,74.61,44.76,29.84,1512.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-18,7466400.0,4479840.0,2986560.0,5588.0,5588.0,74.66,44.8,29.87,558.8,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-19,7507109.0,4504265.399999999,3002843.6,40709.0,40709.0,75.07,45.04,30.03,4070.9,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-20,7550285.0,4530171.0,3020114.0,43176.0,43176.0,75.5,45.3,30.2,4317.6,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-21,7592830.0,4555698.0,3037132.0,42545.0,42545.0,75.93,45.56,30.37,4254.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-22,7628015.0,4576809.0,3051206.0,35185.0,35185.0,76.28,45.77,30.51,3518.5,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-23,7648222.0,4588933.2,3059288.8000000003,20207.0,20207.0,76.48,45.89,30.59,2020.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-24,7663995.0,4598397.0,3065598.0,15773.0,15773.0,76.64,45.98,30.66,1577.3,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-25,7685744.0,4611446.399999999,3074297.6,21749.0,21749.0,76.86,46.11,30.74,2174.9,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-26,7714871.0,4628922.6,3085948.4000000004,29127.0,29127.0,77.15,46.29,30.86,2912.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-27,7744358.0,4646614.8,3097743.2,29487.0,29487.0,77.44,46.47,30.98,2948.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-28,7787922.0,4672753.2,3115168.8000000003,43564.0,43564.0,77.88,46.73,31.15,4356.4,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-29,7808909.0,4685345.399999999,3123563.6,20987.0,20987.0,78.09,46.85,31.24,2098.7,PFIZER,WHO,HTTPS://WHO.INT
AFGHANISTAN,AFG,2021-10-30,7841454.0,4704872.399999999,3136581.6,32545.0,32545.0,78.41,47.05,31.37,3254.5,PFIZER,WHO,HTTPS://WHO.INT
